User,Enrolled?,Non Enroll score,Enroll score
349783,1,0.1879225885758836,0.8120774114241164
369903,0,0.8162747695311257,0.1837252304688743
172692,0,0.815034985212798,0.18496501478720198
158067,1,0.26347747728847387,0.7365225227115264
211775,1,0.4505050473847761,0.5494949526152241
168539,0,0.8429608336288817,0.1570391663711183
245354,0,0.8406877018211734,0.1593122981788266
187088,1,0.16509307153620165,0.8349069284637984
48048,0,0.8208915735297055,0.17910842647029468
21717,1,0.16137591314976008,0.8386240868502399
186714,1,0.15581705688622735,0.8441829431137725
94213,0,0.8176092071669475,0.1823907928330523
200298,0,0.8339506320510668,0.1660493679489331
313227,0,0.8149662245733018,0.18503377542669808
82242,1,0.19147223870953295,0.808527761290467
96480,1,0.23700456790241362,0.7629954320975864
308270,0,0.6976595095762492,0.30234049042375105
80290,1,0.1657354713099743,0.8342645286900259
237804,0,0.765748399796223,0.2342516002037769
162170,0,0.8217975274097113,0.17820247259028874
225121,1,0.22730846330443516,0.7726915366955648
285275,0,0.7291972766816138,0.2708027233183863
55396,0,0.8213950397750746,0.1786049602249255
37145,0,0.8149143421026457,0.1850856578973545
108079,1,0.18800582141268202,0.8119941785873179
368594,0,0.8031534910619401,0.19684650893806
273236,1,0.2202790773586809,0.7797209226413191
227881,0,0.8180957533110889,0.18190424668891117
26896,1,0.21015937431421505,0.7898406256857852
320069,1,0.18003211253357368,0.819967887466426
265931,0,0.8127594864081328,0.18724051359186752
189973,1,0.18803247603813078,0.8119675239618692
109499,0,0.8181313237229231,0.18186867627707703
50364,0,0.7958104371283935,0.20418956287160672
76223,0,0.8042892100141854,0.19571078998581443
232381,1,0.20969028391564173,0.7903097160843582
118128,0,0.8150077693378149,0.1849922306621852
90696,0,0.7455072128307868,0.25449278716921325
41999,0,0.8161479127338404,0.1838520872661596
24155,0,0.8709240990022508,0.1290759009977492
237527,0,0.8810821993998266,0.11891780060017347
267807,1,0.33488116520097005,0.66511883479903
215146,0,0.5281057854084034,0.4718942145915968
85433,1,0.18112244211053338,0.8188775578894666
177465,1,0.1939081711303263,0.8060918288696736
11866,0,0.761940451970638,0.23805954802936213
195908,0,0.8150330133775298,0.18496698662247002
68621,0,0.5911186635377971,0.4088813364622031
26669,0,0.8644756238868866,0.13552437611311313
276483,0,0.8141040334318544,0.18589596656814544
63729,0,0.8124206557545167,0.1875793442454832
350024,0,0.8169709102496686,0.18302908975033147
329446,0,0.8163570526380861,0.18364294736191408
257626,0,0.8113749924841545,0.18862500751584538
1269,0,0.8155963528477047,0.18440364715229543
81929,1,0.1945594099326421,0.805440590067358
175156,1,0.33664832598817584,0.6633516740118242
184097,1,0.3809027765104875,0.6190972234895125
175667,0,0.9239081005335299,0.07609189946647021
10051,1,0.1296179542321266,0.8703820457678734
153269,1,0.21477570953901604,0.7852242904609839
263333,1,0.18810871127075324,0.8118912887292468
9061,1,0.3163421677611992,0.6836578322388008
129222,1,0.15729773103156428,0.8427022689684356
185041,0,0.8150678340082336,0.1849321659917666
101798,1,0.4688873293792856,0.5311126706207144
67719,0,0.8200894871464746,0.17991051285352527
25352,0,0.8185623362811048,0.18143766371889536
221568,0,0.8173463240181922,0.1826536759818078
151847,0,0.8409707900311199,0.15902920996888012
161155,0,0.8242929639510012,0.1757070360489988
342470,1,0.14510436447005962,0.8548956355299405
89126,0,0.8157447718627371,0.18425522813726292
294376,0,0.8144213007079144,0.18557869929208579
41312,0,0.8156602246741963,0.18433977532580387
336214,0,0.8045294494896171,0.19547055051038303
44084,1,0.11609219191959617,0.8839078080804037
254310,1,0.20424043312733217,0.7957595668726677
218715,0,0.7781113988380101,0.22188860116198988
192801,1,0.18162365576894848,0.8183763442310515
172997,1,0.32477718819123125,0.6752228118087685
95895,1,0.2087952147488242,0.7912047852511759
146424,1,0.07296564520478704,0.9270343547952131
241496,1,0.17274634290739196,0.8272536570926081
22376,1,0.24689643021556773,0.7531035697844325
119840,1,0.25506488472414723,0.7449351152758527
353923,1,0.18635226170939215,0.8136477382906078
334976,0,0.8310936336081657,0.16890636639183423
115436,0,0.8173095447505967,0.1826904552494031
125890,0,0.5606388229421956,0.43936117705780425
40774,1,0.1828818614091935,0.8171181385908066
207967,1,0.15735226606790437,0.8426477339320956
32920,1,0.23492467399519068,0.7650753260048093
84676,0,0.8164754524412104,0.1835245475587895
349400,1,0.1532427530215753,0.8467572469784247
312254,0,0.8150360263048482,0.18496397369515197
13481,0,0.8109229423177606,0.1890770576822393
365015,0,0.8148075701596088,0.18519242984039136
289539,1,0.18497097465547918,0.8150290253445206
114203,0,0.8119128779614223,0.1880871220385778
205117,1,0.1346558265936734,0.8653441734063264
150771,0,0.821965219110758,0.17803478088924213
104082,1,0.18595783483958503,0.814042165160415
299389,0,0.8998180956840991,0.100181904315901
62270,0,0.8155679165349198,0.18443208346508003
170692,1,0.16284365384105845,0.8371563461589416
116845,0,0.8312902781667992,0.16870972183320104
42835,0,0.8279202887669096,0.17207971123309065
198665,1,0.1880811626106881,0.8119188373893118
148062,0,0.8158026321249727,0.18419736787502747
219947,1,0.19228071709478897,0.8077192829052111
131108,1,0.1604248584222777,0.8395751415777223
252471,1,0.14976658341326654,0.8502334165867333
275377,1,0.263535118721081,0.736464881278919
117279,0,0.9070716125335049,0.09292838746649512
351898,1,0.1879461467753369,0.8120538532246628
37432,1,0.17912442878116547,0.8208755712188348
197447,1,0.12694970960470506,0.873050290395295
62325,0,0.8341665235495884,0.16583347645041133
161283,1,0.1968090333111066,0.8031909666888933
87596,0,0.6999315652890069,0.3000684347109931
73738,0,0.8116799749111495,0.18832002508885048
184442,1,0.22334354216393185,0.7766564578360683
123120,1,0.14471103121967854,0.8552889687803215
46133,0,0.8578472739871057,0.14215272601289428
141443,0,0.814471048706058,0.18552895129394198
24927,1,0.17796210044052596,0.8220378995594743
100355,0,0.6770208843807263,0.32297911561927367
202111,1,0.4578710879965577,0.5421289120034423
42809,1,0.14732617020000258,0.8526738297999975
343745,1,0.2868655368303805,0.7131344631696195
266627,1,0.3147817889350277,0.6852182110649723
134014,0,0.8124172047248801,0.18758279527512012
29467,1,0.13930240941475325,0.8606975905852469
88503,0,0.610827116580442,0.38917288341955797
10665,1,0.28022733405094863,0.7197726659490514
71331,0,0.8164774672660743,0.18352253273392582
121352,0,0.829861306563679,0.17013869343632126
114432,0,0.742071308291873,0.257928691708127
191907,1,0.18224016507901397,0.8177598349209859
83190,1,0.16144590629110347,0.8385540937088968
125085,0,0.8141516105362407,0.18584838946375923
106824,0,0.8277479839764056,0.17225201602359425
327483,0,0.8167796993800701,0.18322030061993005
211736,0,0.8270964815258087,0.17290351847419103
19962,1,0.3983229528274788,0.6016770471725212
278801,1,0.2939747760083462,0.7060252239916538
252344,0,0.6839487645832427,0.3160512354167574
168689,1,0.22191014076934765,0.7780898592306524
289111,1,0.22065063031436938,0.7793493696856307
372921,0,0.9231038640397162,0.07689613596028362
27065,0,0.9104321611907388,0.08956783880926121
248419,0,0.8275552574329558,0.17244474256704423
31085,1,0.1150617189839921,0.8849382810160078
238373,1,0.18192879475663062,0.8180712052433695
102412,0,0.9388811676765918,0.06111883232340824
153192,0,0.8162452758877123,0.18375472411228772
194807,0,0.8158766473242041,0.18412335267579574
40715,0,0.646012763890771,0.35398723610922905
334190,1,0.10505929381290192,0.894940706187098
218055,1,0.1452402547297151,0.8547597452702848
164630,1,0.39405910830110086,0.6059408916988992
319388,0,0.8397076234912919,0.1602923765087081
268806,0,0.8176294872425586,0.18237051275744146
113192,0,0.8152605190118953,0.1847394809881048
372085,1,0.19987615731294994,0.8001238426870501
28173,0,0.7391658029863943,0.26083419701360583
173333,1,0.18565149496922984,0.8143485050307703
201804,0,0.8192114476336209,0.1807885523663792
318992,0,0.845216119958035,0.15478388004196517
2147,0,0.8350236203750925,0.16497637962490735
87319,0,0.8202663177888532,0.17973368221114694
26428,1,0.18178355644534858,0.8182164435546515
310504,1,0.09822686873514677,0.9017731312648531
163584,1,0.15438685779537328,0.8456131422046268
46356,1,0.15481797870535627,0.8451820212946438
171525,0,0.8154314093585251,0.18456859064147485
6029,0,0.8157512569530972,0.18424874304690275
128993,1,0.1821867701931702,0.8178132298068297
110592,1,0.11756549269916139,0.8824345073008387
144569,1,0.1070886439900196,0.8929113560099802
319119,0,0.8305094675820643,0.16949053241793566
68769,1,0.06334253392023545,0.9366574660797644
304551,0,0.7444140225657672,0.25558597743423284
135051,0,0.8222408294438905,0.1777591705561093
313887,0,0.815795184002754,0.18420481599724609
131231,1,0.1841344473660873,0.8158655526339128
42818,0,0.946616077506037,0.05338392249396302
264647,0,0.814823643495073,0.18517635650492684
314276,0,0.8148697751361497,0.1851302248638504
82369,1,0.12470842597106241,0.8752915740289374
213391,1,0.16546469319049603,0.834535306809504
245817,1,0.30074074766289927,0.6992592523371006
277915,0,0.8685888056375201,0.13141119436248025
351097,1,0.25629268442710756,0.7437073155728923
233130,1,0.2395267667047183,0.7604732332952819
308135,0,0.8165476847422399,0.18345231525776007
27430,1,0.12997066828177348,0.8700293317182265
211995,1,0.15358690416611404,0.846413095833886
262325,1,0.11025894126738325,0.8897410587326168
61902,0,0.8151375516441964,0.1848624483558033
16279,0,0.8318999651293408,0.16810003487065914
358830,0,0.8135884543567499,0.1864115456432501
178098,1,0.17631524769796372,0.8236847523020362
99656,1,0.172374187674959,0.8276258123250407
141637,1,0.18702225334190745,0.8129777466580924
262884,0,0.929878969121379,0.07012103087862095
55556,1,0.18451469716198562,0.8154853028380142
291615,0,0.8167285048758283,0.18327149512417176
119983,0,0.8490705412381273,0.15092945876187264
70224,0,0.8297986077324506,0.1702013922675494
353454,1,0.2104945741112093,0.7895054258887907
202647,1,0.15499853978805272,0.8450014602119473
275760,1,0.12238094048161914,0.8776190595183808
249872,0,0.8195067004419133,0.18049329955808652
114623,0,0.8156841794344216,0.18431582056557813
198800,1,0.24476618678307743,0.7552338132169225
359016,1,0.17604482179771924,0.8239551782022806
18349,0,0.8149997553980969,0.1850002446019032
162261,0,0.8150348987029932,0.1849651012970068
166421,1,0.20376211023739857,0.7962378897626013
255048,0,0.9349729014368671,0.06502709856313273
151701,0,0.8150360263048482,0.18496397369515197
210589,1,0.12527529481946914,0.8747247051805308
87548,0,0.8166486269347124,0.1833513730652875
266281,1,0.18144180312562394,0.8185581968743761
199965,0,0.8805656447596167,0.11943435524038336
272412,1,0.38011190282929597,0.6198880971707043
279320,1,0.40140473060156817,0.598595269398432
125561,1,0.18802381955258482,0.8119761804474154
183236,0,0.8150500522721381,0.1849499477278618
339890,0,0.8045953736117493,0.1954046263882508
203610,1,0.24480654654387488,0.7551934534561251
325737,0,0.8207553363960447,0.17924466360395527
358106,1,0.14651300984328888,0.8534869901567111
143133,0,0.8143638890385753,0.1856361109614248
291687,0,0.8192259960776435,0.18077400392235665
138661,1,0.10992424982141467,0.8900757501785853
358837,0,0.9094170262313048,0.09058297376869524
27020,0,0.8670028169742194,0.13299718302578065
8396,0,0.6984060430093891,0.3015939569906108
58148,1,0.19296650428156692,0.8070334957184333
92668,1,0.18492094842884768,0.8150790515711526
136150,0,0.8168475163236059,0.18315248367639447
203476,1,0.2591447568366332,0.7408552431633668
101058,0,0.8065327272292279,0.19346727277077205
139684,1,0.1938252750659814,0.8061747249340184
291209,0,0.9226119756917971,0.077388024308203
269501,1,0.36524697828189856,0.6347530217181014
349487,1,0.2853989959135929,0.7146010040864071
280296,0,0.8276430631368861,0.17235693686311382
351791,1,0.15814654218911797,0.8418534578108819
318173,0,0.8138513501954294,0.1861486498045706
208099,0,0.8425190578397223,0.15748094216027772
340301,1,0.1306374513745943,0.8693625486254059
176406,1,0.29387712918789727,0.7061228708121027
205622,1,0.0985940734201188,0.9014059265798813
343299,0,0.8327323950095414,0.16726760499045842
85123,1,0.146612298256717,0.853387701743283
77670,0,0.7722383949335426,0.22776160506645723
344440,0,0.6651770078230714,0.33482299217692857
620,1,0.3307109074279019,0.6692890925720981
198094,1,0.3354626112116934,0.6645373887883065
122280,0,0.817747205165268,0.1822527948347319
233969,0,0.8145350281250671,0.18546497187493288
175213,0,0.8194806685256999,0.18051933147430027
233409,0,0.8158361756583244,0.1841638243416756
36982,1,0.18339477150725406,0.8166052284927461
372856,1,0.14979879077237282,0.8502012092276272
166547,1,0.1697097099983687,0.8302902900016312
209794,1,0.1243880558254058,0.8756119441745942
354738,1,0.4040548631835453,0.5959451368164547
39941,0,0.8601363826026867,0.1398636173973135
74924,1,0.2286234328686111,0.7713765671313889
267869,0,0.8151674494445852,0.18483255055541506
217815,1,0.17058217065172207,0.8294178293482778
230918,0,0.8282064760385173,0.17179352396148287
213162,1,0.1895302237266552,0.8104697762733449
115225,1,0.1668549908525473,0.8331450091474526
243812,0,0.8528706082949674,0.14712939170503278
159522,1,0.16341608457317894,0.8365839154268211
15126,0,0.7826180641537199,0.21738193584628007
150215,0,0.7818851893885608,0.2181148106114391
274630,0,0.7681694722325035,0.2318305277674964
337800,1,0.37118030588077533,0.6288196941192247
214516,0,0.8659417072716907,0.13405829272830908
114238,0,0.8185914887690863,0.1814085112309136
214254,1,0.21893570474062754,0.7810642952593724
96932,0,0.8145105983664268,0.18548940163357328
35599,1,0.36352564771469303,0.6364743522853071
137109,1,0.23518131577752593,0.764818684222474
149619,1,0.25287225048969886,0.7471277495103013
186266,1,0.1777172545698894,0.8222827454301106
23278,0,0.8159213123727137,0.18407868762728632
271159,0,0.8162980742579345,0.18370192574206537
334612,1,0.19802102634053526,0.8019789736594648
339422,0,0.5635535529380904,0.4364464470619096
132362,1,0.20838337876110397,0.7916166212388962
369502,1,0.43431882070343947,0.5656811792965606
148776,1,0.18538991746312483,0.8146100825368753
139257,0,0.816282166786907,0.1837178332130928
160679,1,0.1700130855035127,0.8299869144964873
220619,1,0.15801516768389995,0.8419848323161002
160267,1,0.18459695752068456,0.8154030424793157
28271,0,0.8152279050276484,0.18477209497235167
72674,0,0.8189655316061047,0.18103446839389534
130511,0,0.9282794328561933,0.0717205671438066
287366,1,0.09593704920603005,0.9040629507939701
87937,1,0.18800773466929954,0.8119922653307002
90376,1,0.21279528860397748,0.7872047113960224
226058,0,0.6710120036263866,0.3289879963736134
327402,0,0.8524105756107805,0.1475894243892195
370822,0,0.8572132086310057,0.14278679136899416
40740,0,0.8117706258072341,0.18822937419276578
359938,1,0.19566915754778258,0.8043308424522173
26046,1,0.1486747833273158,0.8513252166726842
55297,1,0.1945203488948546,0.8054796511051454
45122,1,0.09684545374089665,0.9031545462591032
80691,1,0.10896993450538893,0.8910300654946112
118063,0,0.9310888536596248,0.06891114634037526
303342,0,0.8194056051128044,0.18059439488719564
6294,0,0.9044226518142228,0.09557734818577722
36609,1,0.23323449984328848,0.7667655001567115
120500,0,0.8969239856233018,0.10307601437669836
373385,1,0.1703885444719326,0.8296114555280674
136105,1,0.18700519449608702,0.8129948055039131
123492,1,0.06965492893288489,0.9303450710671152
100468,0,0.8178482318624744,0.18215176813752565
369166,0,0.8102734277337792,0.1897265722662209
206690,1,0.17528164449077716,0.824718355509223
228618,0,0.8293515080320085,0.17064849196799156
280533,0,0.8934210656262975,0.10657893437370267
328687,1,0.1519802285228426,0.8480197714771575
331691,0,0.8659979755850054,0.13400202441499487
190042,0,0.8160742590674114,0.18392574093258854
370261,1,0.21632406947719962,0.7836759305228004
263453,0,0.5985347174029251,0.4014652825970749
109674,0,0.8310434037978309,0.16895659620216932
187828,0,0.7278676176605847,0.2721323823394153
67036,1,0.3931964567712223,0.6068035432287777
246612,0,0.8197977043666912,0.1802022956333089
336509,1,0.35491335845787564,0.6450866415421243
74888,1,0.16370815139177394,0.836291848608226
63578,1,0.16994890041794092,0.8300510995820592
150001,0,0.7904014788634368,0.20959852113656313
325320,0,0.9213303608260326,0.07866963917396746
231691,1,0.24072769732681434,0.7592723026731856
109172,0,0.8020424611342128,0.19795753886578688
90322,1,0.17752336659230364,0.8224766334076962
21733,0,0.8347296458209388,0.1652703541790613
33571,0,0.8941221610570979,0.10587783894290212
141957,1,0.17078687668254022,0.8292131233174598
150955,1,0.16394147180386034,0.8360585281961398
142302,0,0.8481204332651379,0.15187956673486216
369118,0,0.8148231218234431,0.18517687817655698
124362,1,0.13044733634849115,0.8695526636515087
114419,1,0.1788122372341547,0.821187762765845
72236,0,0.6171372943346485,0.38286270566535135
96038,1,0.12493697549128446,0.8750630245087155
40345,1,0.26627889604887395,0.7337211039511263
63748,0,0.8158936249198329,0.18410637508016703
139923,0,0.8144068853622275,0.18559311463777262
111889,1,0.18677311142377503,0.8132268885762253
354285,1,0.2793773256604036,0.7206226743395963
278609,1,0.2834329811238052,0.7165670188761949
205305,1,0.21174125440702227,0.7882587455929776
266889,0,0.8231078656416928,0.1768921343583072
71610,0,0.8148467335117585,0.18515326648824154
60649,1,0.3916636474742204,0.6083363525257797
65011,1,0.1740883466339529,0.8259116533660472
30765,1,0.1027400973467422,0.8972599026532577
42520,1,0.26874727398207693,0.7312527260179228
177437,1,0.16621354627248824,0.8337864537275117
85818,0,0.7696881672963328,0.2303118327036673
4891,0,0.8133823292027182,0.18661767079728164
160587,1,0.18781041908805257,0.8121895809119475
62356,1,0.30613390751254754,0.6938660924874525
176570,1,0.2270892928792105,0.7729107071207894
191740,0,0.8156766263336374,0.1843233736663625
39788,0,0.7623197474566759,0.2376802525433241
36647,1,0.15321963716419285,0.8467803628358073
86000,0,0.7534999877133916,0.24650001228660856
357296,1,0.2228722664266617,0.7771277335733382
266720,1,0.12660047349898518,0.8733995265010147
125979,0,0.8398405167638006,0.16015948323619975
22920,0,0.5290107490041903,0.4709892509958096
56515,1,0.18797482269166857,0.8120251773083316
96468,1,0.12368447036201033,0.8763155296379898
284865,1,0.17188650224892768,0.8281134977510723
123272,1,0.335437940781852,0.6645620592181478
90693,1,0.1951439127034813,0.8048560872965187
90926,1,0.38766881065508196,0.6123311893449181
149014,0,0.8334971917562894,0.1665028082437106
12908,0,0.8150880427242945,0.18491195727570556
332155,1,0.1879665822026213,0.8120334177973786
301349,1,0.15811162298504913,0.841888377014951
261012,0,0.847152260507899,0.1528477394921008
314776,0,0.8422568760213023,0.15774312397869783
90722,1,0.41207600592998883,0.5879239940700112
59233,1,0.1548504826387812,0.8451495173612187
216616,0,0.8130268699517224,0.18697313004827762
186648,1,0.2620383669584247,0.7379616330415752
108234,0,0.8343143359818895,0.1656856640181104
245392,0,0.8229749356125522,0.17702506438744806
68423,0,0.757980076398229,0.24201992360177094
9732,1,0.1898469039302545,0.8101530960697456
75772,0,0.8129296920570851,0.18707030794291482
200308,0,0.818395864847632,0.18160413515236795
128600,0,0.7980890754288723,0.20191092457112758
87660,1,0.11557867417702067,0.8844213258229793
122811,0,0.814805559354954,0.18519444064504603
315668,0,0.8244476283947,0.1755523716052999
5827,1,0.18543868118388998,0.81456131881611
215757,0,0.5690569487227787,0.43094305127722143
222801,0,0.8152774438060094,0.1847225561939906
336598,1,0.1867372053556764,0.8132627946443238
245456,1,0.18364626144116972,0.8163537385588303
360244,0,0.8693785034177582,0.1306214965822419
159186,1,0.19444378220970482,0.8055562177902953
261926,0,0.6583222392548155,0.34167776074518447
77324,1,0.17734227018798435,0.8226577298120158
225110,1,0.1991455863969264,0.8008544136030737
75968,0,0.8178994813998631,0.18210051860013704
321814,0,0.8445933956440668,0.15540660435593343
309806,1,0.15353599686761185,0.8464640031323882
267060,1,0.18232022575534457,0.8176797742446552
360150,1,0.09620168434624367,0.9037983156537566
220668,0,0.7845010885613769,0.2154989114386228
147481,0,0.8308874122773684,0.1691125877226317
323367,1,0.19164303433821864,0.8083569656617813
158189,1,0.1495267717656117,0.8504732282343885
136140,0,0.8969425671795782,0.1030574328204218
347774,0,0.5799604479958126,0.42003955200418724
179538,1,0.22541608772429192,0.774583912275708
225375,1,0.1861124031568072,0.8138875968431928
292899,1,0.16870779671158068,0.8312922032884195
85777,1,0.14461535332520098,0.8553846466747991
62926,1,0.3318758140442875,0.6681241859557125
331719,1,0.14324277577200834,0.8567572242279916
296316,1,0.18808259269501595,0.811917407304984
205239,0,0.8128346361336665,0.18716536386633376
368782,1,0.3723014196801597,0.6276985803198404
48509,1,0.29625672947359133,0.7037432705264086
58585,1,0.2211457926101202,0.7788542073898796
362400,1,0.30302389214756303,0.6969761078524369
324367,1,0.18841585935089403,0.8115841406491062
340654,1,0.10114559493251345,0.8988544050674868
64142,1,0.19692331768052235,0.8030766823194775
93340,0,0.8150816646734181,0.18491833532658222
348721,0,0.8133555586128598,0.1866444413871401
265994,1,0.33742034516079805,0.6625796548392021
170529,0,0.8107925444161306,0.18920745558386973
242907,1,0.19246273547220702,0.8075372645277928
277231,0,0.8136825830697803,0.18631741693021983
230393,0,0.8374579199395933,0.16254208006040669
39836,1,0.28153771956307233,0.7184622804369277
315342,1,0.09088726973796697,0.909112730262033
299706,1,0.2840891927282839,0.7159108072717161
274817,1,0.4506612473499282,0.5493387526500717
359870,1,0.09815783317594204,0.9018421668240579
349260,0,0.8173983738047979,0.1826016261952019
294895,0,0.8271424743332862,0.17285752566671356
282133,1,0.17415338314617446,0.8258466168538257
31951,1,0.17534626730308397,0.8246537326969161
256212,0,0.6420158977425874,0.3579841022574126
196892,0,0.8380565328584448,0.16194346714155494
348960,0,0.8221937516018577,0.17780624839814219
232481,1,0.18126854028330977,0.8187314597166905
271294,0,0.8236460045011842,0.17635399549881592
230332,1,0.10011210411690678,0.8998878958830931
53819,1,0.18617352544718624,0.8138264745528138
103237,0,0.6822504736869767,0.3177495263130233
67597,1,0.18491793983895677,0.8150820601610432
86734,1,0.2901084112952711,0.7098915887047289
76959,0,0.8122558556391538,0.18774414436084602
31632,0,0.8522811480403131,0.14771885195968693
303856,1,0.2696990407180126,0.7303009592819872
115494,1,0.20631985587698062,0.7936801441230193
38270,0,0.820522892714856,0.17947710728514393
368822,0,0.8244265571268057,0.175573442873194
177391,0,0.8387091685041838,0.16129083149581638
275816,0,0.8167663513340517,0.18323364866594824
355814,1,0.18053916012690013,0.8194608398731
154817,0,0.8147085411968137,0.18529145880318626
158197,0,0.8190267315218449,0.18097326847815523
52720,1,0.17837779334085116,0.8216222066591489
149937,1,0.08382101348576403,0.9161789865142361
115741,1,0.1880696244250195,0.8119303755749806
252407,0,0.5108511129867954,0.4891488870132045
32593,0,0.8514080985990641,0.14859190140093595
33794,1,0.09772205616922225,0.9022779438307778
355102,1,0.12275619467454617,0.8772438053254539
278977,1,0.1832299477777444,0.8167700522222555
9637,0,0.8259510299128413,0.17404897008715883
207557,1,0.1707904148201547,0.8292095851798452
148033,1,0.38008470251048787,0.619915297489512
165836,1,0.2286410070157182,0.7713589929842816
294177,1,0.31878847078389316,0.6812115292161066
325186,0,0.8186430884930589,0.18135691150694128
355446,1,0.17341741234293662,0.8265825876570635
227783,0,0.8031341064300997,0.19686589356989997
241209,1,0.2929967289196333,0.7070032710803668
75598,1,0.1834914900344978,0.8165085099655021
112673,0,0.7218913669012665,0.2781086330987337
110747,0,0.8150972634940213,0.18490273650597855
198512,0,0.817060378162434,0.1829396218375657
182379,1,0.179571074334286,0.8204289256657139
232889,0,0.8152850906477757,0.1847149093522243
54806,1,0.18180928329568816,0.8181907167043119
351703,0,0.8216028774803429,0.17839712251965703
162982,0,0.8212080022443561,0.1787919977556439
348044,1,0.10735914528693258,0.8926408547130673
104834,1,0.18876862283721402,0.8112313771627859
293072,0,0.8150505720075766,0.18494942799242325
73347,0,0.8132007288322757,0.18679927116772446
273557,1,0.17901136385200372,0.8209886361479963
88040,0,0.8135926564939039,0.1864073435060961
299402,1,0.1899482585136913,0.8100517414863085
84915,1,0.07234085193988933,0.9276591480601107
262192,1,0.1655119781131561,0.8344880218868439
140508,0,0.8144519803716174,0.18554801962838274
242908,1,0.31700500413497945,0.6829949958650204
108964,1,0.152716938927644,0.8472830610723558
43499,1,0.19724833171611175,0.8027516682838883
219112,0,0.8155990260318705,0.1844009739681294
305448,0,0.844974180797938,0.15502581920206218
239221,1,0.27009222266212896,0.7299077773378712
264012,0,0.8149157928954324,0.1850842071045676
8393,0,0.7707485082744084,0.2292514917255917
142143,0,0.8191719350267775,0.1808280649732227
287096,1,0.20890067289501157,0.7910993271049884
108826,0,0.8218165889511373,0.17818341104886276
214925,1,0.2367063996843287,0.7632936003156712
198556,0,0.8150497630729138,0.18495023692708634
57565,0,0.8376917675518881,0.1623082324481118
288895,0,0.8188562163462029,0.18114378365379705
240010,1,0.168990009743026,0.8310099902569739
56908,0,0.8157234141827813,0.18427658581721879
243690,1,0.19795802610865523,0.8020419738913448
138712,0,0.8329624014150641,0.16703759858493614
254536,1,0.32740044659507866,0.6725995534049214
64801,0,0.8153753495176946,0.18462465048230534
109235,1,0.18794525343804253,0.8120547465619575
104252,1,0.16450669659725847,0.8354933034027415
226010,0,0.8163696176116754,0.1836303823883246
365884,0,0.8328242750906497,0.1671757249093502
42434,1,0.07709570649871532,0.9229042935012849
188034,0,0.8127963994630162,0.1872036005369838
281635,0,0.8396355862695462,0.16036441373045363
337523,0,0.8165503950427611,0.18344960495723864
367731,0,0.8154371870853561,0.18456281291464366
165549,0,0.8176578730315025,0.18234212696849783
23102,0,0.8309767840722148,0.16902321592778513
359950,0,0.833163507096121,0.16683649290387906
6225,0,0.880682456079584,0.11931754392041607
323652,0,0.8127956547921044,0.18720434520789542
190881,0,0.5099092094534164,0.49009079054658355
6888,1,0.32063559284142235,0.6793644071585777
12851,1,0.1429564121778589,0.8570435878221411
201733,0,0.8152108403891236,0.18478915961087616
192606,0,0.8329755379088348,0.16702446209116528
129069,1,0.08570823543197434,0.9142917645680257
159286,1,0.16436797591599273,0.8356320240840075
363895,0,0.5136905043693171,0.4863094956306829
344721,0,0.8125168508032347,0.18748314919676523
364346,0,0.8069933941536944,0.19300660584630577
191701,0,0.7044525518748304,0.29554744812516975
340030,1,0.18407925748814036,0.8159207425118598
362412,0,0.8197030995297897,0.18029690047021013
197974,0,0.8149639925747721,0.1850360074252276
175806,0,0.8074226523532837,0.1925773476467162
256993,1,0.09990639539994411,0.900093604600056
108174,0,0.8149227391860354,0.1850772608139645
238362,0,0.8151085918190183,0.18489140818098182
122732,0,0.7768148459263353,0.22318515407366465
27343,0,0.7397193116210061,0.2602806883789941
99889,0,0.8165006124587028,0.18349938754129713
211199,0,0.5765613248818312,0.4234386751181687
204170,0,0.8015074785001084,0.19849252149989174
357174,1,0.187943420892493,0.8120565791075072
81704,1,0.14293808705497282,0.8570619129450271
119486,0,0.8160571416896123,0.18394285831038748
120639,1,0.18796073155033194,0.8120392684496682
359871,0,0.9084377413237613,0.09156225867623874
356628,1,0.16046291840547064,0.8395370815945293
69758,0,0.815818994353538,0.18418100564646187
255079,1,0.29437588790147506,0.705624112098525
273191,0,0.8198505369548361,0.18014946304516374
184816,0,0.7503687324414905,0.24963126755850967
256931,0,0.8135053188716971,0.1864946811283028
368549,1,0.17409147767751376,0.8259085223224861
359110,1,0.0752097058818631,0.924790294118137
32422,1,0.18807197103515988,0.8119280289648401
71717,1,0.1880036606525444,0.8119963393474555
125669,0,0.825830484981484,0.1741695150185156
20029,1,0.21312284396556327,0.786877156034437
130284,0,0.8343990775401264,0.1656009224598736
244859,0,0.9390022942532207,0.060997705746779256
315166,0,0.6375379186312194,0.36246208136878055
347249,1,0.0901359050381314,0.9098640949618686
256354,1,0.05444870977441444,0.9455512902255856
210518,0,0.8154478545878442,0.18455214541215562
343977,0,0.8439202973617698,0.15607970263823034
8942,0,0.8142640466794484,0.18573595332055173
86027,1,0.21953571163624466,0.7804642883637551
45638,1,0.340475988814948,0.659524011185052
80947,0,0.8171726510372689,0.1828273489627311
103826,0,0.8197868905621696,0.18021310943783028
5261,0,0.8154318507272843,0.18456814927271556
334592,1,0.1768503483043784,0.8231496516956216
